"s7402","Movie","Mantra","Nicholas Kharkongor","Rajat Kapoor, Lushin Dubey, Kalki Koechlin, Shiv Pandit, Adil Hussain, Rohan Joshi, Yuri Suri, Maya Krishna Rao","India","December 15, 2017",2017,"TV-14","89 min","Dramas, Independent Movies, International Movies","An Indian business owner struggles to keep his company afloat amid global competition while trying to make up for lost time with his family."
"s7405","TV Show","Marching Orders",,,"United States","August 3, 2018",2018,"TV-14","1 Season","Docuseries","A top-ranked college marching band’s members fight to keep their spots, memorize routines, tend to their social lives – and slay the competition."
"s7406","Movie","Mark Gatiss: A Study in Sherlock","Nathan Landeg","Benedict Cumberbatch, Martin Freeman, Una Stubbs, Rupert Graves, Mark Gatiss, Steven Moffat",,"May 1, 2016",2016,"TV-14","29 min","Movies","Mark Gatiss, who co-created “Sherlock” and plays Mycroft Holmes, discusses the show with Benedict Cumberbatch, Martin Freeman and others in the cast."
"s7408","Movie","Maroon","Pulkit","Manav Kaul, Devyani Cm, Saurabh Sachdeva, Sarika Singh, Suneel Sinha, Sumeet Vyas","India","February 1, 2017",2016,"TV-MA","94 min","Dramas, Independent Movies, International Movies","When his wife goes missing, university professor Saurabh remains at home while the police investigate, but his grip on reality loosens as days pass."
"s7411","Movie","Martial Arts of Shaolin","Chia-Liang Liu","Jet Li, Jianqiang Hu, Qiuyan Huang, Qingfu Pan, Yu Chenghui, Yu Hai, Jianwen Zhang","Hong Kong, China","August 16, 2018",1986,"R","90 min","Action & Adventure, International Movies","In ancient China, Zhi Ming trains at the legendary Northern Shaolin temple to avenge the death of his father at the hands of a nefarious magistrate."
"s7413","Movie","Martin Luther: The Idea that Changed the World","David Batty","Hugh Bonneville","United States","January 1, 2018",2017,"TV-PG","55 min","Documentaries, Faith & Spirituality","This docudrama tells the dramatic story of the monk who took on the Catholic Church, tracing his life before and after the contentious ""95 Theses."""
"s7414","Movie","Martyrs of Marriage","Deepika Narayan Bhardwaj",,"India","March 15, 2018",2016,"TV-14","83 min","Documentaries, International Movies","This documentary reveals the cracks in India's anti-dowry act and gives voice to both women and men who've been victimized by the law's abusers."
"s7415","Movie","Marvel & ESPN Films Present: 1 of 1: Genesis","Eric Drath","Manny Pacquiao, Michael Smith, Tony Hawk, Esther Howard, Alex Morgan, Danica Patrick, Russell Wilson, Carmelo Anthony, Dwight Howard, Joe Quesada, Albert Pujols, Brandi Chastain, Cal Ripken Jr.",,"March 15, 2015",2014,"TV-PG","77 min","Documentaries, Sports Movies","This documentary explores the connections between elite athletes and Marvel superheroes such as Spider Man, Black Widow and Captain America."
"s7416","Movie","Marvel's Iron Man & Hulk: Heroes United","Leo Riley, Eric Radomski","Adrian Pasdar, Fred Tatasciore, Dee Bradley Baker, Robin Atkin Downes, David Kaye","United States","February 16, 2014",2013,"PG","72 min","Action & Adventure, Sci-Fi & Fantasy","When scientists join Hulk's gamma energy with Tony Stark's Arc Reactor, the resulting force creates a foe that only the two Marvel heroes can combat."
"s7417","Movie","Mary and the Witch's Flower","Hiromasa Yonebayashi","Ruby Barnhill, Kate Winslet, Jim Broadbent, Ewen Bremner, Lynda Baron, Louis Ashbourne Serkis, Morwenna Banks, Teresa Gallagher, Rasmus Hardiker","Japan","July 17, 2018",2017,"PG","103 min","Anime Features, Children & Family Movies","Ordinary girl Mary picks an extraordinary flower and travels to Endor College, a school for magic. But its foremost teachers have a sinister plan."
"s7421","Movie","Master","Ui-seok Jo","Byung-hun Lee, Dong-won Gang, Woo-bin Kim, Ji-won Uhm, Dal-su Oh, Kyung Jin, Gang Dong-won","South Korea","February 1, 2018",2016,"NR","143 min","Action & Adventure, International Movies","Needing hard evidence to convict a company chairman of fraud, an investigator bargains with the company's tech expert to turn over his boss's ledger."
"s7422","Movie","Mater","Pablo D'Alo Abba","Lautaro Perotti, Tamara Kiper, Inda Lavalle, Miriam Odorico, Araceli Dvoskin, Gonzalo Ruiz, Patricio Aranguren, Marina Bellati, Luciana Fuks, Martin Slipak","Argentina","August 1, 2018",2017,"TV-MA","80 min","Dramas, Independent Movies, International Movies","A single man in his 30s overwhelmed by his domineering mother meets a lesbian couple willing to go to extreme lengths to have a child."
"s7423","Movie","Matichya Chuli","Sudesh Manjrekar, Atul Kale","Sudhir Joshi, Vandana Gupte, Ankush Chaudhari, Madhura Velankar, Sanjay Mone, Anand Abhyankar","India","February 15, 2018",2006,"TV-14","132 min","Comedies, Dramas, International Movies","A jealous, possessive mother thinks she is competing with her new daughter-in-law for the affections of her overindulged son."
"s7424","Movie","Max Rose","Daniel Noah","Jerry Lewis, Kerry Bishé, Illeana Douglas, Rance Howard, Kevin Pollak, Mort Sahl, Dean Stockwell, Lee Weaver, Claire Bloom","United States","January 15, 2017",2013,"TV-14","84 min","Dramas, Independent Movies","An aging jazz musician learns after his wife's death that she may have been unfaithful to him decades before."
"s7425","Movie","May We Chat","Philip Yung","Irene Wan, Peter Mak, Rainky Wai, Heidi Lee, Kabby Hui, Paulyn Sun, Dominic Ho, Au Cheuk-Man","Hong Kong","August 26, 2018",2014,"TV-MA","99 min","Dramas, International Movies","A messaging app unites a mute prostitute, an unruly rich girl and a stormy young woman, three Hong Kong teens living in pain and excess."
"s7427","Movie","Maya Angelou: And Still I Rise","Bob Hercules, Rita Coburn Whack","Maya Angelou, Cicely Tyson, Common, John Singleton, Alfre Woodard, Oprah Winfrey, Quincy Jones","United States","May 1, 2017",2016,"TV-PG","114 min","Documentaries","Poet and civil rights activist Maya Angelou is celebrated using her own words set over rare photographs and video illustrating her remarkable life."
"s7428","Movie","Maynard","Samuel D. Pollard",,"United States","September 2, 2018",2017,"TV-PG","100 min","Documentaries","Friends, family and political titans recall the impact of Atlanta's Maynard Jackson, the first African-American mayor of a major Southern city."
"s7429","Movie","Maza Pati Karodpati","Sachin","Sachin, Supriya Pilgaonkar, Ashok Saraf, Kishori Shahane, Suhas Bhalekar, Manchindra Kamble, Jairam Kulkarni, Nilu Phule, Shubha Khote","India","January 1, 2018",1988,"TV-PG","132 min","Comedies, International Movies, Romantic Movies","An orphan girl who has ambitions of marrying a rich man changes her identity to win the heart of a prominent businessman's son."
"s7430","Movie","Me and the Alien","Jesús Magaña Vázquez","Ines De Tavira, Juan Pablo Campa, Paco de la Fuente, Juan Ugarte, Carlos Aragón, Gloria Toba, Jessy Bulbo, Tato Alexander, Fabiola Guajardo, Arturo Carmona","Mexico","February 14, 2017",2016,"TV-MA","83 min","Comedies, Dramas, International Movies","Hoping to pump up their sound, a punk band hires Pepe, a keyboardist with Down Syndrome, but tensions erupt when he steals the show with his talent."
"s7433","Movie","Meditation Park","Mina Shum","Cheng Pei-pei, Tzi Ma, Sandra Oh, Don McKellar, Zak Santiago, Liane Balaban, Alannah Ong, Lillian Lim, Jemmy Chen","Canada","March 9, 2018",2017,"TV-PG","94 min","Dramas","An elderly immigrant matriarch from Hong Kong finally begins to break out of her shell of isolation when she suspects her husband of infidelity."
"s7435","Movie","Meet the Trumps: From Immigrant to President","Paul Berczeller, Mark Radice",,"United Kingdom","October 25, 2017",2017,"TV-14","48 min","Documentaries","Learn about Donald Trump's family history, including his immigrant grandfather's gold-rush enterprises and his dad's development of a property empire."
"s7438","Movie","Melle","Binu Ulahhannan","Amith Chakalakkal, Thanuja Karthik, Joy Mathew, Joju George, Krishna Prabha, Ambika Mohan, P. Balachandran, Illikkett Namboothiri","India","August 1, 2018",2017,"TV-PG","110 min","Dramas, International Movies, Romantic Movies","After recovering from a tragic experience, a young woman makes a journey to her father's homeland and falls in love with a kind-hearted doctor."
"s7440","Movie","Melvin Goes to Dinner","Bob Odenkirk","Michael Blieden, Stephanie Courtney, Annabelle Gurwitch, Matt Price, David Cross, Maura Tierney, Kathleen Roll, Jack Black, Jenna Fischer, Fred Armisen","United States","July 1, 2018",2003,"R","84 min","Comedies, Dramas, Independent Movies","When Melvin and his friends gather for dinner, their casual conversation takes a sharp turn as they begin to disclose raw truths about themselves."
"s7441","Movie","Memoir of a Murderer","Shin-yeon Won","Kyung-gu Seol, Nam-gil Kim, Seol-hyun Kim, Dal-su Oh, Seok-jeong Hwang, In-Gum Jung, Ki-jun Shin, Jin-young Jang, Rina Shin, Hye-yoon Kim","South Korea","February 19, 2018",2017,"TV-MA","118 min","Dramas, International Movies, Thrillers","Hiding his own murderous past, a man suffering from Alzheimer's must protect his daughter from her boyfriend, who he suspects is also a serial killer."
"s7445","Movie","Menorca","John Barnard","Tammy Gillis, Sheila Campbell, Talia Pura, Dorothy Carroll, Logan Creran, Jason Wishnowski, Aaron Merke, Krystle Snow, Michael O'Sullivan","Canada, Spain","August 27, 2017",2016,"TV-MA","81 min","Dramas, Independent Movies","A hedonistic soccer mom takes a voyage of self-discovery when she tries to reconnect with her son by returning his pet rock to a Mediterranean island."
"s7447","TV Show","Mere Papa Hero Hiralal",,"Sarwar Ahuja, Riva Arora",,"May 1, 2018",2018,"TV-14","1 Season","International TV Shows, TV Dramas","A simple auto-rickshaw driver on the streets of Lucknow, Hiralal Tiwari does everything he can to give his gravely ill daughter a happy life."
"s7448","TV Show","Merlí",,"Francesc Orella, David Solans, Candela Antón, Albert Baró, Adrian Grösser, Marcos Franz, Pau Poch, Júlia Creus, Carlos Cuevas, Elisabet Casanovas, Iñaki Mur, Pau Durà, Pere Ponce, Mar del Hoyo, Rubén de Eguia, Patrícia Bargalló, Assun Planas, Pep Jové, Anna Maria Barbany, Marta Marco, Jordi Martínez, Victòria Pagès, Marta Domingo, Anna Ycobalzeta, Oriol Pla, Pepa López","Spain","December 1, 2016",2015,"TV-MA","1 Season","International TV Shows, TV Dramas, Teen TV Shows","An unconventional high school philosophy teacher upsets a few parents and staff, romances others and inspires all his pupils, including his gay son."
"s7450","TV Show","Mexico Diseña",,,"United States","February 1, 2017",2016,"TV-PG","1 Season","International TV Shows, Reality TV, Spanish-Language TV Shows","Young fashion designers vie for the chance to become Mexico's next big talent by competing before judges in grueling tests of creativity and stamina."
"s7451","Movie","Mi Shivajiraje Bhosale Boltoy","Santosh Manjrekar","Sachin Khedekar, Mahesh Manjrekar, Makarand Anaspure, Suchitra Bandekar, Siddharth Jadhav, Priya Bapat, Abhijit Kelkar, Ganesh Yadav, Reema Lagoo, Vidyadhar Joshi","India","January 1, 2018",2009,"TV-14","148 min","Comedies, International Movies, Sci-Fi & Fantasy","After a disgruntled man blames his Marathi heritage for his lack of his success, he is visited by Shivaji, a great medieval Marathi king."
"s7456","TV Show","Mighty Morphin Alien Rangers",,"Julia Jordan, Matthew Sakimoto, Sicily Johnson, Michael O'Laskey II, Michael R. Gotto, Justin Timsit, Rajia Baroudi, David Bacon, Jim Gray, Karim Prince, Alan Palmer, Tom Wyner, Barbara Goodson, Robert Axelrod, Kerrigan Mahan",,"January 1, 2016",1996,"TV-Y7","1 Season","Kids' TV","Visitors arrive from space to help Red Ranger and his squad – temporarily stripped of their powers – fight against Lord Zedd and Rita Repulsa."
"s7457","Movie","Milk","Gus Van Sant","Sean Penn, Emile Hirsch, Josh Brolin, Diego Luna, James Franco, Alison Pill, Victor Garber, Denis O'Hare, Joseph Cross, Stephen Spinella, Lucas Grabeel, Brandon Boyce","United States","February 16, 2017",2008,"R","128 min","Dramas, Independent Movies, LGBTQ Movies","Sean Penn stars in this biopic about Harvey Milk, the openly gay San Francisco politician who was murdered by a disgruntled city supervisor in 1978."
"s7458","TV Show","Mini Wolf",,,"France"," September 16, 2018",2014,"TV-G","2 Seasons","Kids' TV","Mini-Wolf and his fun-loving pals friends are always on the look out for a new adventure – even if it includes a little bit of mischief."
"s7459","Movie","Minnaminugu the FireFly","Anil Thomas","Surabhi Lakshmi, Krishnan Balakrishnan, Rebecca Santhosh, Prem Prakash, Archana Padmini","India","August 1, 2018",2017,"TV-14","128 min","Dramas, International Movies","A nameless widow juggles multiple jobs to support her daughter’s decision to study abroad, only to discover that she has other plans."
"s7460","TV Show","Minute to Win It",,"Apolo Anton Ohno","United States","December 15, 2018",2013,"TV-PG","1 Season","Reality TV","In this game show hosted by Olympian Apolo Anton Ohno, contestants compete by completing 60-second challenges using common household items."
"s7461","Movie","Miracle","Gavin O'Connor","Kurt Russell, Patricia Clarkson, Noah Emmerich, Sean McCann, Kenneth Welsh, Eddie Cahill, Patrick O'Brien Demsey, Michael Mantenuto, Nathan West, Kenneth Mitchell, Sam Skoryna, Billy Schneider, Michael Kopsa, Beverley Breuer, Lisa Marie Caruk, Ryan Walter, Nate Miller, Joseph Cure, Scott Johnson, Eric Peter-Kaiser, Bobby Hanson","Canada, United States","June 1, 2018",2004,"PG","136 min","Children & Family Movies, Dramas, Sports Movies","U.S. hockey coach Herb Brooks unites a motley crew of college athletes and turns them into a force to be reckoned with at the 1980 Winter Olympics."
"s7463","Movie","Mirzya","Rakeysh Omprakash Mehra","Harshvardhan Kapoor, Saiyami Kher, Anuj Choudhry, Art Malik, Om Puri, K.K. Raina, Anjali Patil","India","February 20, 2017",2016,"TV-MA","129 min","Dramas, International Movies, Music & Musicals","A modern love story is connected to an ancient folk tale as star-crossed lovers from different social classes are kept apart by their families."
"s7464","TV Show","Miss Dynamite",,"Camila Sodi, Iván Sánchez, José María de Tavira, Hugo Stiglitz, José Sefami, Mauricio Isaac, Paulina Gaitán, Mara Cuevas, Mario Zaragoza, Alejandro Durán, Emilio Savinni, Pakey Vázquez, Anilú Pardo, Claudette Maillé, Rodrigo Murray, Camila Selser, Saúl Lisazo, Eréndira Ibarra","Mexico","May 5, 2018",2015,"TV-14","1 Season","Crime TV Shows, International TV Shows, Spanish-Language TV Shows","Wealthy, beautiful Valentina falls in love, only to realize that her man and her family are involved with one of Mexico's most powerful drug cartels."
